Node	Time
1065.44	GPU-0	SparseSoftmaxCrossEntropyWithLogits	|	(400x10000)(int32 400x1)->(400x1)(400x10000)	 
2.16	GPU-0	Slice	|	(20x400)(1)(1)->(20x200)	 
2.16	GPU-0	Slice	|	(20x400)(1)(1)->(20x200)	 
2.16	GPU-0	Slice	|	(20x400)(1)(1)->(20x200)	 
2.15	GPU-0	Slice	|	(20x400)(1)(1)->(20x200)	 
2.15	GPU-0	StridedSlice	|	(20x20x200)(1|2|3x1)(int32 3x1)(1|2|3x1)->(20x200)	 
2.15	GPU-0	Slice	|	(20x400)(1)(1)->(20x200)	 
2.14	GPU-0	Slice	|	(20x400)(1)(1)->(20x200)	 
2.13	GPU-0	Slice	|	(20x400)(1)(1)->(20x200)	 
2.13	GPU-0	Slice	|	(20x400)(1)(1)->(20x200)	 
2.12	GPU-0	Slice	|	(20x400)(1)(1)->(20x200)	 
2.12	GPU-0	MEMCPYHtoD	|	(Transfer)->(84 bytes)	 
2.11	GPU-0	Slice	|	(20x400)(1)(1)->(20x200)	 
2.11	GPU-0	Slice	|	(20x400)(1)(1)->(20x200)	 
2.11	GPU-0	Slice	|	(20x400)(1)(1)->(20x200)	 
2.1	GPU-0	Slice	|	(20x400)(1)(1)->(20x200)	 
2.1	GPU-0	Slice	|	(20x400)(1)(1)->(20x200)	 
2.1	GPU-0	Slice	|	(20x400)(1)(1)->(20x200)	 
2.1	GPU-0	Slice	|	(20x400)(1)(1)->(20x200)	 
2.1	GPU-0	Slice	|	(20x400)(1)(1)->(20x200)	 
2.09	GPU-0	Slice	|	(20x400)(1)(1)->(20x200)	 
2.09	GPU-0	Slice	|	(20x400)(1)(1)->(20x200)	 
2.08	GPU-0	Slice	|	(20x400)(1)(1)->(20x200)	 
2.08	GPU-0	Slice	|	(20x400)(1)(1)->(20x200)	 
2.08	GPU-0	Slice	|	(20x400)(1)(1)->(20x200)	 
2.07	GPU-0	Slice	|	(20x400)(1)(1)->(20x200)	 
2.07	GPU-0	Slice	|	(20x400)(1)(1)->(20x200)	 
2.07	GPU-0	Mul	0.0 TFLOPS	(1x1)(1x1)->(1x1)	 
2.06	GPU-0	StridedSlice	|	(20x20x200)(1|2|3x1)(int32 3x1)(1|2|3x1)->(20x200)	 
2.06	GPU-0	Slice	|	(20x400)(1)(1)->(20x200)	 
2.05	GPU-0	Slice	|	(20x400)(1)(1)->(20x200)	 
2.05	GPU-0	Slice	|	(20x400)(1)(1)->(20x200)	 
2.05	GPU-0	StridedSlice	|	(20x20x200)(1|2|3x1)(int32 3x1)(1|2|3x1)->(20x200)	 
2.05	GPU-0	Slice	|	(20x400)(1)(1)->(20x200)	 
2.05	GPU-0	MEMCPYHtoD	|	(Transfer)->(16000 bytes)	 
2.05	GPU-0	Slice	|	(20x400)(1)(1)->(20x200)	 
2.05	GPU-0	StridedSlice	|	(20x20x200)(1|2|3x1)(int32 3x1)(1|2|3x1)->(20x200)	 
2.05	GPU-0	Slice	|	(20x400)(1)(1)->(20x200)	 
2.04	GPU-0	Slice	|	(20x400)(1)(1)->(20x200)	 
2.04	GPU-0	Slice	|	(20x400)(1)(1)->(20x200)	 
2.04	GPU-0	Add	0.0 TFLOPS	(1)(1|2|3x1)->(int32 1x1)	 
2.04	GPU-0	Slice	|	(20x400)(1)(1)->(20x200)	 
2.03	GPU-0	Slice	|	(20x400)(1)(1)->(20x200)	 
2.02	GPU-0	Slice	|	(20x400)(1)(1)->(20x200)	 
2.02	GPU-0	Mul	0.0 TFLOPS	(800x1)(1x1)->(800x1)	 
2.02	GPU-0	Slice	|	(20x400)(1)(1)->(20x200)	 
2.01	GPU-0	StridedSlice	|	(20x20x200)(1|2|3x1)(int32 3x1)(1|2|3x1)->(20x200)	 
2.01	GPU-0	Slice	|	(20x400)(1)(1)->(20x200)	 
2.01	GPU-0	Slice	|	(20x400)(1)(1)->(20x200)	 
2.0	GPU-0	Mul	0.0 TFLOPS	(800x1)(1x1)->(800x1)	 
2.0	GPU-0	Slice	|	(20x400)(1)(1)->(20x200)	 
2.0	GPU-0	StridedSlice	|	(20x20x200)(1|2|3x1)(int32 3x1)(1|2|3x1)->(20x200)	 
2.0	GPU-0	MEMCPYHtoD	|	(Transfer)->(16000 bytes)	 
1.99	GPU-0	MEMCPYHtoD	|	(Transfer)->(16000 bytes)	 
1.99	GPU-0	Slice	|	(20x400)(1)(1)->(20x200)	 
1.99	GPU-0	StridedSlice	|	(20x20x200)(1|2|3x1)(int32 3x1)(1|2|3x1)->(20x200)	 
1.99	GPU-0	Slice	|	(20x400)(1)(1)->(20x200)	 
1.99	GPU-0	Slice	|	(20x400)(1)(1)->(20x200)	 
1.98	GPU-0	Slice	|	(20x400)(1)(1)->(20x200)	 
1.98	GPU-0	StridedSlice	|	(20x20x200)(1|2|3x1)(int32 3x1)(1|2|3x1)->(20x200)	 
1.97	GPU-0	VariableV2	|	(no input)->(int64 1x1)	 
1.97	GPU-0	AssignAdd	0.0 TFLOPS	(int64 1x1)(int64 1x1)->(int64 1x1)	 
1.97	GPU-0	StridedSlice	|	(20x20x200)(1|2|3x1)(int32 3x1)(1|2|3x1)->(20x200)	 
1.96	GPU-0	StridedSlice	|	(20x20x200)(1|2|3x1)(int32 3x1)(1|2|3x1)->(20x200)	 
1.95	GPU-0	MEMCPYHtoD	|	(Transfer)->(16000 bytes)	 
1.95	GPU-0	StridedSlice	|	(20x20x200)(1|2|3x1)(int32 3x1)(1|2|3x1)->(20x200)	 
1.94	GPU-0	StridedSlice	|	(20x20x200)(1|2|3x1)(int32 3x1)(1|2|3x1)->(20x200)	 
1.93	GPU-0	ZerosLike	|	(20x200)->(20x200)	 
1.93	GPU-0	StridedSlice	|	(20x20x200)(1|2|3x1)(int32 3x1)(1|2|3x1)->(20x200)	 
1.91	GPU-0	StridedSlice	|	(20x20x200)(1|2|3x1)(int32 3x1)(1|2|3x1)->(20x200)	 
1.9	CPU-0	_Arg	|	(no input)->(20x200)	 
1.9	GPU-0	StridedSlice	|	(20x20x200)(1|2|3x1)(int32 3x1)(1|2|3x1)->(20x200)	 
1.9	GPU-0	StridedSlice	|	(20x20x200)(1|2|3x1)(int32 3x1)(1|2|3x1)->(20x200)	 
1.88	GPU-0	VariableV2	|	(no input)->(1x1)	 
1.88	GPU-0	StridedSlice	|	(20x20x200)(int32 3x1)(int32 3x1)(int32 3x1)->(20x200)	 
1.88	GPU-0	StridedSlice	|	(20x20x200)(1|2|3x1)(int32 3x1)(1|2|3x1)->(20x200)	 
1.87	GPU-0	ZerosLike	|	(20x200)->(20x200)	 
1.84	GPU-0	StridedSlice	|	(20x20x200)(1|2|3x1)(int32 3x1)(1|2|3x1)->(20x200)	 
1.8	GPU-0	VariableV2	|	(no input)->(10000x1)	 
1.79	CPU-0	Const	|	(no input)->(1x1)	 
1.78	GPU-0	Mul	0.0 TFLOPS	(1x1)(1x1)->(1x1)	 
1.77	CPU-0	Const	|	(no input)->(int32 2x1)	 
1.76	GPU-0	Reshape	|	(20x20x200)(int32 2x1)->(400x200)	 
1.76	GPU-0	Const	|	(no input)->(int32 1x1)	 
1.7	GPU-0	Reshape	|	(400x200)(int32 2x1)->(20x4000)	 
1.65	GPU-0	Reshape	|	(400x10000)(int32 3x1)->(20x20x10000)	 
1.58	GPU-0	Const	|	(no input)->(int32 1x1)	 
1.58	GPU-0	Const	|	(no input)->(int32 3x1)	 
1.55	GPU-0	Const	|	(no input)->(int32 3x1)	 
1.48	GPU-0	Const	|	(no input)->(20x1)	 
1.45	GPU-0	Const	|	(no input)->(1x1)	 
1.45	GPU-0	Const	|	(no input)->(1x1)	 
1.41	GPU-0	Const	|	(no input)->(1x1)	 
1.39	GPU-0	Const	|	(no input)->(400x1)	 
1.3	GPU-0	Reshape	|	(20x20x10000)(int32 2x1)->(400x10000)	 
1.28	GPU-0	Const	|	(no input)->(int32 3x1)	 
1.26	GPU-0	PreventGradient	|	(400x10000)->(400x10000)	 
1.25	GPU-0	Const	|	(no input)->(1x1)	 
1.24	GPU-0	MEMCPYDtoH	|	(Transfer)->(8 bytes)	 
1.23	GPU-0	Const	|	(no input)->(20x1)	 
1.22	GPU-0	Const	|	(no input)->(int32 3x1)	 
1.21	GPU-0	Reshape	|	(400x10000)(1|2|3x1)->(20x20x10000)	 
1.21	GPU-0	Const	|	(no input)->(int32 3x1)	 
1.2	GPU-0	Const	|	(no input)->(int32 1x1)	 
1.19	GPU-0	Const	|	(no input)->(int32 3x1)	 
1.18	GPU-0	Reshape	|	(20x20x10000)(1|2|3x1)->(400x10000)	 
1.15	CPU-0	Identity	|	(10000x200)->(10000x200)	 
1.15	CPU-0	_Retval	|	(20x200)(20x200)(20x200)(20x200)(20x200)(20x200)(20x200)->(no output info)	 
1.13	GPU-0	Const	|	(no input)->(int32 3x1)	 
1.13	GPU-0	Const	|	(no input)->(int32 3x1)	 
1.11	GPU-0	MEMCPYDtoH	|	(Transfer)->(16000 bytes)	 
1.11	GPU-0	Const	|	(no input)->(int32 3x1)	 
1.1	GPU-0	Identity	|	(400x200)->(400x200)	 
1.09	GPU-0	Const	|	(no input)->(int32 3x1)	 
1.08	GPU-0	Const	|	(no input)->(int32 3x1)	 
1.08	GPU-0	Reshape	|	(400x1)(1|2|3x1)->(20x20)	 
1.08	GPU-0	MEMCPYHtoD	|	(Transfer)->(1600 bytes)	 
1.06	GPU-0	Const	|	(no input)->(int32 3x1)	 
1.05	GPU-0	Const	|	(no input)->(int32 3x1)	 
1.03	GPU-0	Identity	|	(400x800)->(400x800)	 
1.03	GPU-0	NoOp	|	(no input)->(no output info)	 
1.02	GPU-0	Identity	|	(10000x1)->(10000x1)	 
1.02	GPU-0	MEMCPYDtoH	|	(Transfer)->(16000 bytes)	 
1.01	GPU-0	MEMCPYDtoH	|	(Transfer)->(16000 bytes)	 
1.01	GPU-0	MEMCPYDtoH	|	(Transfer)->(16000 bytes)	 
1.0	GPU-0	MEMCPYHtoD	|	(Transfer)->(4 bytes)	 
1.0	GPU-0	Const	|	(no input)->(int32 3x1)	 
1.0	GPU-0	MEMCPYDtoH	|	(Transfer)->(4 bytes)	 
1.0	GPU-0	MEMCPYHtoD	|	(Transfer)->(160 bytes)	 
1.0	GPU-0	MEMCPYHtoD	|	(Transfer)->(8 bytes)	 
1.0	GPU-0	MEMCPYDtoH	|	(Transfer)->(4 bytes)	 
0.99	GPU-0	Const	|	(no input)->(int32 3x1)	 
0.99	GPU-0	Identity	|	(800x1)->(800x1)	 
0.98	CPU-0	NoOp	|	(no input)->(no output info)	 
0.97	GPU-0	Const	|	(no input)->(int32 1x1)	 
0.96	GPU-0	Const	|	(no input)->(int32 3x1)	 
0.95	GPU-0	Const	|	(no input)->(int32 3x1)	 
0.95	GPU-0	Const	|	(no input)->(int32 1x1)	 
0.95	GPU-0	Identity	|	(400x800)->(400x800)	 
0.94	GPU-0	Const	|	(no input)->(int32 2x1)	 
0.94	GPU-0	Const	|	(no input)->(int32 3x1)	 
0.91	GPU-0	Const	|	(no input)->(int32 1x1)	 
0.91	GPU-0	Const	|	(no input)->(int32 3x1)	 
0.91	CPU-0	_Retval	|	(1x1)->(no output info)	 
0.91	GPU-0	Identity	|	(400x800)->(400x800)	 
0.91	GPU-0	Const	|	(no input)->(int32 2x1)	 
0.91	GPU-0	Const	|	(no input)->(int32 3x1)	 
0.9	GPU-0	Const	|	(no input)->(int32 2x1)	 
0.9	GPU-0	Const	|	(no input)->(int32 2x1)	 
0.89	GPU-0	Const	|	(no input)->(int32 3x1)	 
0.87	GPU-0	Identity	|	(200x10000)->(200x10000)	 
0.86	GPU-0	Const	|	(no input)->(int32 3x1)	 
0.86	GPU-0	NoOp	|	(no input)->(no output info)	 
0.86	GPU-0	Identity	|	(1x1)->(1x1)	 
0.85	GPU-0	Const	|	(no input)->(int32 2x1)	 
0.85	GPU-0	Const	|	(no input)->(int32 3x1)	 
0.84	GPU-0	Const	|	(no input)->(int32 1x1)	 
0.83	CPU-0	_Retval	|	(20x200)(20x200)(20x200)(20x200)(20x200)(20x200)(20x200)->(no output info)	 
0.82	CPU-0	_Arg	|	(no input)->(20x200)	 
0.82	CPU-0	_Retval	|	(20x200)(20x200)(20x200)(20x200)(20x200)(20x200)(20x200)->(no output info)	 
0.81	GPU-0	Const	|	(no input)->(int32 20x46479)	 
0.8	GPU-0	Const	|	(no input)->(int32 1x1)	 
0.8	GPU-0	Const	|	(no input)->(int32 20x1)	 
0.78	GPU-0	Const	|	(no input)->(int32 2x1)	 
0.78	GPU-0	Const	|	(no input)->(int32 2x1)	 
0.76	GPU-0	Const	|	(no input)->(int32 3x1)	 
0.76	GPU-0	Identity	|	(800x1)->(800x1)	 
0.74	GPU-0	Const	|	(no input)->(int32 2x1)	 
0.71	GPU-0	Const	|	(no input)->(int32 2x1)	 
0.7	GPU-0	Identity	|	(400x800)->(400x800)	 
0.69	GPU-0	Const	|	(no input)->(int32 2x1)	 
0.66	GPU-0	Identity	|	(10000x1)->(10000x1)	 
0.65	CPU-0	_Arg	|	(no input)->(20x200)	 
0.65	CPU-0	_Arg	|	(no input)->(20x200)	 
0.63	GPU-0	Identity	|	(800x1)->(800x1)	 
0.59	GPU-0	Identity	|	(800x1)->(800x1)	 
0.57	GPU-0	Identity	|	(200x10000)->(200x10000)	 
0.56	CPU-0	_Retval	|	(20x200)(20x200)(20x200)(20x200)(20x200)(20x200)(20x200)->(no output info)	 
0.3	CPU-0	NoOp	|	(no input)->(no output info)	 
