Op rank by total time	Time of 1 call, microseconds	Number of calls in 1 run	Total time in 1 run	% of total time	Cumulative time, microseconds	% of total cumulative time	(FL)OPs in RegisterStatistics	GFLOP/S achieved	Op name	Device	Input/output tensors
351	   131.50	     0.14	    18.41	     0.01	129048.91	    98.23	     0.00	     0.00	Sum	GPU-0	(128x39)(int32 1x1)->(128x1)
352	    50.94	     0.36	    18.34	     0.01	129067.25	    98.24	     0.00	     0.00	Fill	GPU-0	(int32 2x1)(1x1)->(128x19)
353	     2.29	     8.00	    18.28	     0.01	129085.53	    98.26	 12280.00	     0.67	L2Loss	GPU-0	(512x1)->(1x1)
354	   130.43	     0.14	    18.26	     0.01	129103.79	    98.27	     0.00	     0.00	ZerosLike	GPU-0	(128x39)->(128x39)
355	     6.08	     3.00	    18.24	     0.01	129122.03	    98.28	     0.00	     0.00	Assert	CPU-0	(boolean 1x1)(string 1x1)(string 1x1)(string 1x1)(int32 1x1)(string 1x1)(int32 1x1)->(no output info)
356	    21.19	     0.86	    18.22	     0.01	129140.25	    98.30	     0.00	     0.00	Range	GPU-0	(int32 1x1)(int32 1x1)(int32 1x1)->(int32 39x1)
357	    50.31	     0.36	    18.11	     0.01	129158.36	    98.31	     0.00	     0.00	Range	GPU-0	(int32 1x1)(int32 1x1)(int32 1x1)->(int32 50x1)
358	    50.28	     0.36	    18.10	     0.01	129176.46	    98.32	     0.00	     0.00	Sum	GPU-0	(128x19)(int32 1x1)->(128x1)
359	   198.44	     0.09	    17.86	     0.01	129194.32	    98.34	     0.00	     0.00	Shape	GPU-0	(128x1x50)->(int32 3x1)
360	    84.43	     0.21	    17.73	     0.01	129212.05	    98.35	     0.00	     0.00	StackPopV2	GPU-0	(tf_resource 1x1)->(128x49)
361	    49.19	     0.36	    17.71	     0.01	129229.76	    98.37	     0.00	     0.00	Squeeze	GPU-0	(128x1x19)->(128x19)
362	     1.60	    11.00	    17.65	     0.01	129247.41	    98.38	     0.00	     0.00	Enter	GPU-0	(int32 1x1)->(int32 1x1)
363	    47.72	     0.36	    17.18	     0.01	129264.59	    98.39	     0.00	     0.00	ScatterSub	GPU-0	(7709x128)(int32 2432x1)(2432x128)->(7709x128)
364	    76.82	     0.22	    16.90	     0.01	129281.49	    98.40	     0.00	     0.00	Add	GPU-0	(128x9x128)(128x9x128)->(128x9x128)
365	    73.13	     0.23	    16.82	     0.01	129298.31	    98.42	     0.00	     0.00	Squeeze	GPU-0	(128x1x29)->(128x29)
366	     2.08	     8.00	    16.66	     0.01	129314.97	    98.43	     0.00	     0.00	MEMCPYDtoH	GPU-0	(Transfer)->(4 bytes)
367	    16.55	     1.00	    16.55	     0.01	129331.52	    98.44	     0.00	     0.00	ScalarSummary	CPU-0	(string 1x1)(1x1)(int32 1x1)->(string 1x1)
368	    16.23	     1.00	    16.23	     0.01	129347.75	    98.45	     0.00	     0.00	ApplyGradientDescent	GPU-0	(384x512)(1x1)(int32 1x1)(384x512)->(384x512)
369	    73.59	     0.22	    16.19	     0.01	129363.94	    98.47	     0.00	     0.00	ScatterSub	GPU-0	(17191x128)(int32 3712x1)(3712x128)->(17191x128)
370	     3.23	     5.00	    16.17	     0.01	129380.11	    98.48	     0.00	     0.00	ExpandDims	GPU-0	(int32 1x1)(int32 1x1)->(int32 1x1)
371	   114.43	     0.14	    16.02	     0.01	129396.13	    98.49	     0.00	     0.00	Fill	GPU-0	(int32 2x1)(1x1)->(128x39)
372	    15.82	     1.00	    15.82	     0.01	129411.95	    98.50	     0.00	     0.00	Reshape	GPU-0	(1x1)(int32 2x1)->(1x1)
373	     2.61	     6.00	    15.67	     0.01	129427.62	    98.52	     0.00	     0.00	MEMCPYHtoD	GPU-0	(Transfer)->(2 bytes)
374	    14.96	     1.00	    14.96	     0.01	129442.58	    98.53	     1.00	     0.00	Neg	GPU-0	(int32 1x1)->(int32 1x1)
375	    20.65	     0.72	    14.87	     0.01	129457.45	    98.54	     0.00	     0.00	Switch	GPU-0	(128x19x128)(int32 1x1)(boolean 1x1)->(128x19x128)
376	    40.36	     0.36	    14.53	     0.01	129471.98	    98.55	     0.00	     0.00	ZerosLike	GPU-0	(128x19)->(128x19)
377	   206.86	     0.07	    14.48	     0.01	129486.46	    98.56	     0.00	     0.00	Sub	GPU-0	(128x49)(128x1)->(128x49)
378	    40.17	     0.36	    14.46	     0.01	129500.92	    98.57	     0.00	     0.00	ExpandDims	GPU-0	(128x19)(int32 1x1)->(128x1x19)
379	    14.42	     1.00	    14.42	     0.01	129515.34	    98.58	     0.00	     0.00	MergeSummary	CPU-0	(string 1x1)(string 1x1)(string 1x1)(string 1x1)->(string 1x1)
380	    31.15	     0.46	    14.33	     0.01	129529.67	    98.59	     0.00	     0.00	Switch	GPU-0	(128x29x128)(int32 1x1)(boolean 1x1)->(128x29x128)
381	   102.07	     0.14	    14.29	     0.01	129543.96	    98.60	     0.00	     0.00	Merge	GPU-0	(128x49x128)(128x49x128)->(128x49x128)(int32 1x1)
382	    60.96	     0.23	    14.02	     0.01	129557.98	    98.61	     0.00	     0.00	ScatterSub	GPU-0	(7709x128)(int32 3712x1)(3712x128)->(7709x128)
383	    60.52	     0.23	    13.92	     0.01	129571.90	    98.63	     0.00	     0.00	ExpandDims	GPU-0	(128x29)(int32 1x1)->(128x1x29)
384	     1.71	     8.00	    13.64	     0.01	129585.54	    98.64	     0.00	     0.00	Enter	GPU-0	(tf_resource 1x1)(1x1)->(tf_resource 1x1)
385	   148.89	     0.09	    13.40	     0.01	129598.94	    98.65	     0.00	     0.00	Less	GPU-0	(int32 51x1)(int32 128x1)->(boolean 128x51)
386	     3.33	     4.00	    13.32	     0.01	129612.26	    98.66	     0.00	     0.00	MEMCPYHtoD	GPU-0	(Transfer)->(4 bytes)
387	   188.57	     0.07	    13.20	     0.01	129625.46	    98.67	     0.00	     0.00	StackPushV2	GPU-0	(tf_resource 1x1)(boolean 128x49)->(boolean 128x49)
388	    36.47	     0.36	    13.13	     0.01	129638.59	    98.68	     0.00	     0.00	MatMul	GPU-0	(2432x128)(2432x128)->(128x128)
389	    93.14	     0.14	    13.04	     0.01	129651.63	    98.69	     0.00	     0.00	Squeeze	GPU-0	(128x1x39)->(128x39)
390	     0.85	    15.00	    12.81	     0.01	129664.44	    98.70	     0.00	     0.00	Exit	GPU-0	(128x128)->(128x128)
391	   181.86	     0.07	    12.73	     0.01	129677.17	    98.71	     0.00	     0.00	Shape	GPU-0	(128x1x49)->(int32 3x1)
392	    35.33	     0.36	    12.72	     0.01	129689.89	    98.72	     0.00	     0.00	StackPopV2	GPU-0	(tf_resource 1x1)->(128x1x19)
393	    35.28	     0.36	    12.70	     0.01	129702.59	    98.73	     0.00	     0.00	StackPopV2	GPU-0	(tf_resource 1x1)->(boolean 128x19)
394	     2.52	     5.00	    12.58	     0.01	129715.17	    98.73	     0.00	     0.00	Snapshot	GPU-0	(boolean 1x1)->(boolean 1x1)
395	    25.75	     0.48	    12.36	     0.01	129727.53	    98.74	     0.00	     0.00	L2Loss	GPU-0	(4992x128)->(1x1)
396	    53.74	     0.23	    12.36	     0.01	129739.89	    98.75	     0.00	     0.00	StackPushV2	GPU-0	(tf_resource 1x1)(128x1x29)->(128x1x29)
397	    53.48	     0.23	    12.30	     0.01	129752.19	    98.76	     0.00	     0.00	StackPopV2	GPU-0	(tf_resource 1x1)->(128x1x29)
398	    17.30	     0.71	    12.28	     0.01	129764.47	    98.77	     0.00	     0.00	Mul	GPU-0	(2432x128)(1x1)->(2432x128)
399	     6.12	     2.00	    12.25	     0.01	129776.72	    98.78	196606.00	    16.05	L2Loss	GPU-0	(256x128)->(1x1)
400	    33.89	     0.36	    12.20	     0.01	129788.92	    98.79	     0.00	     0.00	StackPushV2	GPU-0	(tf_resource 1x1)(128x1x19)->(128x1x19)
401	    52.48	     0.23	    12.07	     0.01	129800.99	    98.80	     0.00	     0.00	StackPopV2	GPU-0	(tf_resource 1x1)->(boolean 128x29)
402	   133.00	     0.09	    11.97	     0.01	129812.96	    98.81	     0.00	     0.00	Squeeze	GPU-0	(128x1x50)->(128x50)
403	    50.96	     0.23	    11.72	     0.01	129824.68	    98.82	     0.00	     0.00	MatMul	GPU-0	(3712x128)(3712x128)->(128x128)
404	   145.88	     0.08	    11.67	     0.01	129836.35	    98.83	     0.00	     0.00	TensorArrayScatterV3	GPU-0	(tf_resource 1x1)(1x1)(int32 38x1)(38x128x128)(1x1)->(1x1)
405	    25.89	     0.45	    11.65	     0.01	129848.00	    98.84	     0.00	     0.00	Mul	GPU-0	(3712x128)(1x1)->(3712x128)
406	   165.43	     0.07	    11.58	     0.01	129859.58	    98.84	     0.00	     0.00	Sum	GPU-0	(128x49)(int32 1x1)->(128x1)
407	    63.83	     0.18	    11.49	     0.01	129871.07	    98.85	     0.00	     0.00	MatMul	GPU-0	(6400x128)(128x128)->(6400x128)
408	    26.42	     0.43	    11.36	     0.01	129882.43	    98.86	     0.00	     0.00	Range	GPU-0	(int32 1x1)(int32 1x1)(int32 1x1)->(int32 49x1)
409	   162.00	     0.07	    11.34	     0.01	129893.77	    98.87	     0.00	     0.00	Fill	GPU-0	(int32 2x1)(1x1)->(128x49)
410	    15.72	     0.72	    11.32	     0.01	129905.09	    98.88	     0.00	     0.00	NextIteration	GPU-0	(128x19x128)->(128x19x128)
411	    11.17	     1.00	    11.17	     0.01	129916.26	    98.89	     0.00	     0.00	NextIteration	CPU-0	(1x1)->(1x1)
412	    39.82	     0.28	    11.15	     0.01	129927.41	    98.90	     0.00	     0.00	Switch	GPU-0	(128x39x128)(int32 1x1)(boolean 1x1)->(128x39x128)
413	    10.93	     1.00	    10.93	     0.01	129938.34	    98.90	196608.00	    17.99	Mul	GPU-0	(384x512)(1x1)->(384x512)
414	    24.16	     0.44	    10.63	     0.01	129948.97	    98.91	     0.00	     0.00	TensorArrayScatterV3	GPU-0	(tf_resource 1x1)(1x1)(int32 9x1)(9x128x128)(1x1)->(1x1)
415	   151.86	     0.07	    10.63	     0.01	129959.60	    98.92	     0.00	     0.00	ZerosLike	GPU-0	(128x49)->(128x49)
416	    29.36	     0.36	    10.57	     0.01	129970.17	    98.93	     0.00	     0.00	Reshape	GPU-0	(128x1x19)(int32 2x1)->(128x19)
417	    29.31	     0.36	    10.55	     0.01	129980.72	    98.94	     0.00	     0.00	Transpose	GPU-0	(128x19x128)(int32 3x1)->(19x128x128)
418	    22.85	     0.46	    10.51	     0.01	129991.23	    98.94	     0.00	     0.00	NextIteration	GPU-0	(128x29x128)->(128x29x128)
419	     2.62	     4.00	    10.46	     0.01	130001.69	    98.95	     0.00	     0.00	Const	GPU-0	(no input)->(512x1)
420	    74.36	     0.14	    10.41	     0.01	130012.10	    98.96	     0.00	     0.00	ScatterSub	GPU-0	(7709x128)(int32 4992x1)(4992x128)->(7709x128)
421	     1.15	     9.00	    10.38	     0.01	130022.48	    98.97	     0.00	     0.00	Enter	GPU-0	(256x512)->(256x512)
422	    44.96	     0.23	    10.34	     0.01	130032.82	    98.98	     0.00	     0.00	Reshape	GPU-0	(128x1x29)(int32 2x1)->(128x29)
423	    72.93	     0.14	    10.21	     0.01	130043.03	    98.98	     0.00	     0.00	ExpandDims	GPU-0	(128x39)(int32 1x1)->(128x1x39)
424	    70.93	     0.14	     9.93	     0.01	130052.96	    98.99	     0.00	     0.00	StackPopV2	GPU-0	(tf_resource 1x1)->(128x1x39)
425	    27.25	     0.36	     9.81	     0.01	130062.77	    99.00	     0.00	     0.00	Sum	GPU-0	(128x19)(int32 1x1)->(128x19)
426	    42.30	     0.23	     9.73	     0.01	130072.50	    99.01	     0.00	     0.00	Sum	GPU-0	(128x29)(int32 1x1)->(128x29)
427	    53.72	     0.18	     9.67	     0.01	130082.17	    99.01	     0.00	     0.00	Switch	GPU-0	(128x50x128)(int32 1x1)(boolean 1x1)->(128x50x128)
428	     4.83	     2.00	     9.66	     0.01	130091.83	    99.02	 98302.00	    10.18	L2Loss	GPU-0	(128x128)->(1x1)
429	    41.78	     0.23	     9.61	     0.01	130101.44	    99.03	     0.00	     0.00	Transpose	GPU-0	(128x29x128)(int32 3x1)->(29x128x128)
430	    21.55	     0.44	     9.48	     0.01	130110.92	    99.04	     0.00	     0.00	Shape	GPU-0	(128x9)->(int32 2x1)
431	    94.80	     0.10	     9.48	     0.01	130120.40	    99.04	     0.00	     0.00	ScatterSub	GPU-0	(17191x128)(int32 4992x1)(4992x128)->(17191x128)
432	    66.86	     0.14	     9.36	     0.01	130129.76	    99.05	     0.00	     0.00	StackPopV2	GPU-0	(tf_resource 1x1)->(boolean 128x39)
433	    20.71	     0.45	     9.32	     0.01	130139.08	    99.06	     0.00	     0.00	Mul	GPU-0	(3712x128)(1x1)(int32 1x1)->(3712x128)
434	    13.04	     0.71	     9.26	     0.01	130148.34	    99.06	     0.00	     0.00	Mul	GPU-0	(2432x128)(1x1)(int32 1x1)->(2432x128)
435	     4.55	     2.00	     9.10	     0.01	130157.44	    99.07	     0.00	     0.00	Prod	GPU-0	(int32 1x1)(int32 1x1)->(int32 1x1)
436	     2.27	     4.00	     9.07	     0.01	130166.51	    99.08	     0.00	     0.00	VariableV2	GPU-0	(no input)->(512x1)
437	     1.13	     8.00	     9.04	     0.01	130175.55	    99.09	     0.00	     0.00	Enter	GPU-0	(512x1)->(512x1)
438	    64.29	     0.14	     9.00	     0.01	130184.55	    99.09	     0.00	     0.00	StackPushV2	GPU-0	(tf_resource 1x1)(128x1x39)->(128x1x39)
439	    99.89	     0.09	     8.99	     0.01	130193.54	    99.10	     0.00	     0.00	StackPopV2	GPU-0	(tf_resource 1x1)->(128x1x50)
440	    99.78	     0.09	     8.98	     0.01	130202.52	    99.11	     0.00	     0.00	ExpandDims	GPU-0	(128x50)(int32 1x1)->(128x1x50)
441	     2.99	     3.00	     8.96	     0.01	130211.48	    99.11	     0.00	     0.00	VariableV2	GPU-0	(no input)->(256x512)
442	    19.22	     0.46	     8.84	     0.01	130220.32	    99.12	     0.00	     0.00	Mul	GPU-0	(128x29x128)(128x29x1)->(128x29x128)
443	     4.39	     2.00	     8.78	     0.01	130229.10	    99.13	     0.00	     0.00	NoOp	GPU-0	(no input)->(no output info)
444	     2.19	     4.00	     8.78	     0.01	130237.88	    99.13	     0.00	     0.00	ApplyGradientDescent	GPU-0	(512x1)(1x1)(int32 1x1)(512x1)->(512x1)
445	    62.21	     0.14	     8.71	     0.01	130246.59	    99.14	     0.00	     0.00	MatMul	GPU-0	(4992x128)(4992x128)->(128x128)
446	    78.09	     0.11	     8.59	     0.01	130255.18	    99.15	     0.00	     0.00	Softmax	GPU-0	(128x9)->(128x9)
447	     8.37	     1.00	     8.37	     0.01	130263.55	    99.15	     0.00	     0.00	Max	GPU-0	(int32 128x1)(int32 1x1)->(int32 1x1)
448	   418.50	     0.02	     8.37	     0.01	130271.92	    99.16	     0.00	     0.00	TensorArrayScatterV3	GPU-0	(tf_resource 1x1)(1x1)(int32 48x1)(48x128x128)(1x1)->(1x1)
449	    34.50	     0.24	     8.28	     0.01	130280.20	    99.16	     0.00	     0.00	TensorArrayGatherV3	GPU-0	(tf_resource 1x1)(1x1)(int32 49x1)(1x1)->(49x128x128)
450	    29.46	     0.28	     8.25	     0.01	130288.45	    99.17	     0.00	     0.00	NextIteration	GPU-0	(128x39x128)->(128x39x128)
451	   117.71	     0.07	     8.24	     0.01	130296.69	    99.18	     0.00	     0.00	Squeeze	GPU-0	(128x1x49)->(128x49)
452	    34.33	     0.24	     8.24	     0.01	130304.93	    99.18	     0.00	     0.00	Mul	GPU-0	(4992x128)(1x1)->(4992x128)
453	    91.56	     0.09	     8.24	     0.01	130313.17	    99.19	     0.00	     0.00	StackPushV2	GPU-0	(tf_resource 1x1)(128x1x50)->(128x1x50)
454	     2.74	     3.00	     8.21	     0.01	130321.38	    99.20	     0.00	     0.00	Const	GPU-0	(no input)->(256x512)
455	     8.21	     1.00	     8.21	     0.01	130329.59	    99.20	     0.00	     0.00	Merge	GPU-0	(1x1)(1)->(1x1)(int32 1x1)
456	    58.36	     0.14	     8.17	     0.01	130337.76	    99.21	     0.00	     0.00	Reshape	GPU-0	(128x1x39)(int32 2x1)->(128x39)
457	    28.86	     0.28	     8.08	     0.01	130345.84	    99.21	     0.00	     0.00	Mul	GPU-0	(128x39x128)(128x39x1)->(128x39x128)
458	     4.04	     2.00	     8.07	     0.01	130353.91	    99.22	     0.00	     0.00	Fill	GPU-0	(int32 2x1)(1x1)->(128x128)
459	    88.22	     0.09	     7.94	     0.01	130361.85	    99.23	     0.00	     0.00	StackPopV2	GPU-0	(tf_resource 1x1)->(boolean 128x50)
460	    56.43	     0.14	     7.90	     0.01	130369.75	    99.23	     0.00	     0.00	Sum	GPU-0	(128x39)(int32 1x1)->(128x39)
461	     3.90	     2.00	     7.79	     0.01	130377.54	    99.24	     0.00	     0.00	Prod	GPU-0	(int32 2x1)(int32 1x1)->(int32 1x1)
462	    55.00	     0.14	     7.70	     0.01	130385.24	    99.24	     0.00	     0.00	Transpose	GPU-0	(128x39x128)(int32 3x1)->(39x128x128)
463	     1.92	     4.00	     7.66	     0.01	130392.90	    99.25	  2048.00	     0.27	Mul	GPU-0	(512x1)(1x1)->(512x1)
464	     3.81	     2.00	     7.62	     0.01	130400.52	    99.26	     0.00	     0.00	TensorArraySizeV3	GPU-0	(tf_resource 1x1)(1x1)(1x1)->(int32 1x1)
465	    10.47	     0.72	     7.54	     0.01	130408.06	    99.26	     0.00	     0.00	Mul	GPU-0	(128x19x128)(128x19x1)->(128x19x128)
466	    83.11	     0.09	     7.48	     0.01	130415.54	    99.27	     0.00	     0.00	ScatterSub	GPU-0	(17191x128)(int32 6528x1)(6528x128)->(17191x128)
467	     2.94	     2.52	     7.41	     0.01	130422.95	    99.27	     0.00	     0.00	Shape	GPU-0	(128x19x128)->(int32 3x1)
468	     1.85	     4.00	     7.40	     0.01	130430.35	    99.28	     4.00	     0.00	Mul	GPU-0	(1x1)(1x1)->(1x1)
469	     7.37	     1.00	     7.37	     0.01	130437.72	    99.28	     0.00	     0.00	Shape	CPU-0	(int32 128x1)->(int32 1x1)
470	     9.51	     0.77	     7.32	     0.01	130445.04	    99.29	     0.00	     0.00	Range	GPU-0	(int32 1x1)(int32 1x1)(int32 1x1)->(int32 9x1)
471	    31.65	     0.23	     7.28	     0.01	130452.32	    99.30	     0.00	     0.00	Reshape	GPU-0	(128x29)(int32 3x1)->(128x1x29)
472	     7.27	     1.00	     7.27	     0.01	130459.59	    99.30	     0.00	     0.00	Identity	GPU-0	(int32 128x1)->(int32 128x1)
473	    20.17	     0.36	     7.26	     0.01	130466.85	    99.31	     0.00	     0.00	AddN	GPU-0	(128x19x128)(128x19x128)->(128x19x128)
474	     3.41	     2.12	     7.22	     0.01	130474.07	    99.31	     0.00	     0.00	MEMCPYHtoD	GPU-0	(Transfer)->(9728 bytes)
475	     5.11	     1.41	     7.21	     0.01	130481.28	    99.32	     0.00	     0.00	Shape	GPU-0	(19x128x128)->(int32 3x1)
476	    80.00	     0.09	     7.20	     0.01	130488.48	    99.32	     0.00	     0.00	Reshape	GPU-0	(128x1x50)(int32 2x1)->(128x50)
477	    19.97	     0.36	     7.19	     0.01	130495.67	    99.33	     0.00	     0.00	Reshape	GPU-0	(128x19)(int32 3x1)->(128x1x19)
478	    29.71	     0.24	     7.13	     0.01	130502.80	    99.33	     0.00	     0.00	L2Loss	GPU-0	(6272x128)->(1x1)
479	    39.44	     0.18	     7.10	     0.01	130509.90	    99.34	     0.00	     0.00	TensorArrayGatherV3	GPU-0	(tf_resource 1x1)(1x1)(int32 50x1)(1x1)->(50x128x128)
480	    29.21	     0.24	     7.01	     0.01	130516.91	    99.34	     0.00	     0.00	Mul	GPU-0	(4992x128)(1x1)(int32 1x1)->(4992x128)
481	    38.78	     0.18	     6.98	     0.01	130523.89	    99.35	     0.00	     0.00	NextIteration	GPU-0	(128x50x128)->(128x50x128)
482	    30.13	     0.23	     6.93	     0.01	130530.82	    99.36	     0.00	     0.00	AddN	GPU-0	(128x29x128)(128x29x128)->(128x29x128)
483	    20.82	     0.33	     6.87	     0.01	130537.69	    99.36	     0.00	     0.00	StackPushV2	GPU-0	(tf_resource 1x1)(128x9)->(128x9)
484	     3.42	     2.00	     6.85	     0.01	130544.54	    99.37	     0.00	     0.00	Cast	GPU-0	(int32 1x1)->(1x1)
485	    75.78	     0.09	     6.82	     0.01	130551.36	    99.37	     0.00	     0.00	Sum	GPU-0	(128x50)(int32 1x1)->(128x50)
486	    48.14	     0.14	     6.74	     0.01	130558.10	    99.38	     0.00	     0.00	Switch	GPU-0	(128x49x128)(int32 1x1)(boolean 1x1)->(128x49x128)
487	    20.27	     0.33	     6.69	     0.01	130564.79	    99.38	     0.00	     0.00	Mul	GPU-0	(1x1)(128x9)->(128x9)
488	     6.62	     1.00	     6.62	     0.01	130571.41	    99.39	     0.00	     0.00	StridedSlice	GPU-0	(int32 3x1)(int32 1x1)(int32 1x1)(int32 1x1)->(int32 2x1)
489	    20.00	     0.33	     6.60	     0.01	130578.01	    99.39	     0.00	     0.00	Mul	GPU-0	(128x9)(128x9)->(128x9)
490	     3.25	     2.00	     6.50	     0.00	130584.51	    99.40	     2.00	     0.00	Reciprocal	GPU-0	(1x1)->(1x1)
491	     8.99	     0.72	     6.47	     0.00	130590.98	    99.40	     0.00	     0.00	Fill	GPU-0	(int32 3x1)(1x1)->(128x19x128)
492	    71.11	     0.09	     6.40	     0.00	130597.38	    99.41	     0.00	     0.00	ScatterSub	GPU-0	(7709x128)(int32 6400x1)(6400x128)->(7709x128)
493	    90.86	     0.07	     6.36	     0.00	130603.74	    99.41	     0.00	     0.00	StackPopV2	GPU-0	(tf_resource 1x1)->(128x1x49)
494	    89.86	     0.07	     6.29	     0.00	130610.03	    99.42	     0.00	     0.00	ExpandDims	GPU-0	(128x49)(int32 1x1)->(128x1x49)
495	     6.20	     1.00	     6.20	     0.00	130616.23	    99.42	     0.00	     0.00	Shape	GPU-0	(int32 128x1)->(int32 1x1)
496	     6.17	     1.00	     6.17	     0.00	130622.40	    99.43	     0.00	     0.00	VariableV2	GPU-0	(no input)->(1x1)
497	     6.11	     1.00	     6.11	     0.00	130628.51	    99.43	     0.00	     0.00	Merge	GPU-0	(1|2|3x1)(1x1)->(1x1)(int32 1x1)
498	    43.57	     0.14	     6.10	     0.00	130634.61	    99.43	     0.00	     0.00	Reshape	GPU-0	(128x39)(int32 3x1)->(128x1x39)
499	     6.07	     1.00	     6.07	     0.00	130640.68	    99.44	     0.00	     0.00	Size	CPU-0	(int32 128x1)->(int32 1x1)
500	    86.14	     0.07	     6.03	     0.00	130646.71	    99.44	     0.00	     0.00	ScatterSub	GPU-0	(7709x128)(int32 6272x1)(6272x128)->(7709x128)
501	    26.09	     0.23	     6.00	     0.00	130652.71	    99.45	     0.00	     0.00	Transpose	GPU-0	(29x128x128)(int32 3x1)->(128x29x128)
502	     8.51	     0.70	     5.96	     0.00	130658.67	    99.45	     0.00	     0.00	Sum	GPU-0	(int32 128x19)(int32 128x19)(int32 128x19)(int32 128x1)(int32 128x1)(int32 1x1)->(int32 1x1)
503	     5.91	     1.00	     5.91	     0.00	130664.58	    99.46	     0.00	     0.00	StridedSlice	GPU-0	(int32 1x1)(int32 1x1)(int32 1x1)(int32 1x1)->(int32 1x1)
504	    41.86	     0.14	     5.86	     0.00	130670.44	    99.46	     0.00	     0.00	MatMul	GPU-0	(6272x128)(128x128)->(6272x128)
505	    41.07	     0.14	     5.75	     0.00	130676.19	    99.47	     0.00	     0.00	Transpose	GPU-0	(39x128x128)(int32 3x1)->(128x39x128)
506	    81.86	     0.07	     5.73	     0.00	130681.92	    99.47	     0.00	     0.00	StackPushV2	GPU-0	(tf_resource 1x1)(128x1x49)->(128x1x49)
507	    81.86	     0.07	     5.73	     0.00	130687.65	    99.47	     0.00	     0.00	StackPopV2	GPU-0	(tf_resource 1x1)->(boolean 128x49)
508	    40.50	     0.14	     5.67	     0.00	130693.32	    99.48	     0.00	     0.00	AddN	GPU-0	(128x39x128)(128x39x128)->(128x39x128)
509	   113.40	     0.05	     5.67	     0.00	130698.99	    99.48	     0.00	     0.00	ScatterSub	GPU-0	(17191x128)(int32 6272x1)(6272x128)->(17191x128)
510	    62.33	     0.09	     5.61	     0.00	130704.60	    99.49	     0.00	     0.00	MatMul	GPU-0	(6400x128)(6400x128)->(128x128)
511	    16.88	     0.33	     5.57	     0.00	130710.17	    99.49	     0.00	     0.00	StackPopV2	GPU-0	(tf_resource 1x1)->(128x9)
512	    30.72	     0.18	     5.53	     0.00	130715.70	    99.50	     0.00	     0.00	L2Loss	GPU-0	(6400x128)->(1x1)
513	    30.67	     0.18	     5.52	     0.00	130721.22	    99.50	     0.00	     0.00	TensorArrayGatherV3	GPU-0	(tf_resource 1x1)(1x1)(int32 51x1)(1x1)->(51x128x128)
514	     6.12	     0.89	     5.45	     0.00	130726.67	    99.50	     0.00	     0.00	Shape	GPU-0	(29x128x128)->(int32 3x1)
515	    24.09	     0.22	     5.30	     0.00	130731.97	    99.51	     0.00	     0.00	Merge	GPU-0	(128x9x128)(128x9x128)->(128x9x128)(int32 1x1)
516	    75.00	     0.07	     5.25	     0.00	130737.22	    99.51	     0.00	     0.00	Reshape	GPU-0	(128x1x49)(int32 2x1)->(128x49)
517	    43.75	     0.12	     5.25	     0.00	130742.47	    99.52	     0.00	     0.00	Mul	GPU-0	(6272x128)(1x1)->(6272x128)
518	     5.22	     1.00	     5.22	     0.00	130747.69	    99.52	     0.00	     0.00	BroadcastGradientArgs	GPU-0	(int32 3x1)(int32 3x1)->(int32 1x1)(int32 1x1)
519	    11.68	     0.44	     5.14	     0.00	130752.83	    99.52	     0.00	     0.00	MEMCPYDtoD	GPU-0	(Transfer)->(65536 bytes)
520	    73.29	     0.07	     5.13	     0.00	130757.96	    99.53	     0.00	     0.00	Sum	GPU-0	(128x49)(int32 1x1)->(128x49)
521	    57.00	     0.09	     5.13	     0.00	130763.09	    99.53	     0.00	     0.00	Reshape	GPU-0	(128x50)(int32 3x1)->(128x1x50)
522	    55.67	     0.09	     5.01	     0.00	130768.10	    99.54	     0.00	     0.00	Transpose	GPU-0	(128x50x128)(int32 3x1)->(50x128x128)
523	    22.73	     0.22	     5.00	     0.00	130773.10	    99.54	     0.00	     0.00	MatMul	GPU-0	(1152x128)(128x128)->(1152x128)
524	    27.72	     0.18	     4.99	     0.00	130778.09	    99.54	     0.00	     0.00	L2Loss	GPU-0	(6528x128)->(1x1)
525	     2.48	     2.00	     4.97	     0.00	130783.06	    99.55	     0.00	     0.00	MEMCPYHtoD	GPU-0	(Transfer)->(8 bytes)
526	     2.46	     2.00	     4.93	     0.00	130787.99	    99.55	    26.00	     0.01	Sum	GPU-0	(14x1)(int32 1x1)->(1x1)
527	     3.06	     1.61	     4.92	     0.00	130792.91	    99.55	     0.00	     0.00	Shape	GPU-0	(128x29x128)->(int32 3x1)
528	     0.97	     5.00	     4.87	     0.00	130797.78	    99.56	     0.00	     0.00	Exit	GPU-0	(1x1)->(1x1)
529	     2.42	     2.00	     4.85	     0.00	130802.63	    99.56	     0.00	     0.00	Sqrt	GPU-0	(1x1)->(1x1)
530	     4.84	     1.00	     4.84	     0.00	130807.47	    99.57	     1.00	     0.00	Pow	GPU-0	(1x1)(1x1)->(1x1)
531	     4.83	     1.00	     4.83	     0.00	130812.30	    99.57	     1.00	     0.00	Maximum	GPU-0	(int32 1x1)(int32 1x1)->(int32 1x1)
532	     2.42	     2.00	     4.83	     0.00	130817.13	    99.57	     4.00	     0.00	L2Loss	GPU-0	(1x1)->(1x1)
533	     1.20	     4.00	     4.78	     0.00	130821.91	    99.58	     0.00	     0.00	_Retval	CPU-0	(int32 1x1)->(no output info)
